rating_id,user_id,book_id,borrow_id,rating,rating_date,comment
8546,370,732,14702,3.5,2023-08-09,
8547,370,307,14704,3.5,2025-02-10,
8548,370,695,14705,3.0,2022-03-02,还可以，但有些部分比较枯燥。
8549,370,142,14707,3.5,2023-11-19,
8550,370,853,14708,4.0,2023-03-09,推荐阅读，内容有深度。
8551,370,183,14711,3.5,2024-09-21,推荐阅读，内容有深度。
8552,370,515,14714,3.5,2023-04-29,观点很有趣，写作风格也不错。
8553,371,496,14717,5.0,2023-09-02,内容超出预期，值得一读。
8554,371,432,14718,4.5,2024-06-26,这本书改变了我的看法，太棒了。
8555,371,986,14719,4.0,2025-02-06,
8556,371,977,14721,4.0,2024-06-21,这本书给了我很多启发，值得一读。
8557,371,310,14724,4.5,2025-01-23,
8558,371,995,14729,4.0,2024-08-27,
8559,371,89,14730,4.0,2023-12-21,
8560,371,329,14731,3.5,2024-05-27,
8561,371,681,14733,4.0,2023-06-20,这本书给了我很多启发，值得一读。
8562,371,474,14735,3.5,2024-03-07,
8563,371,327,14737,4.5,2023-09-21,非常棒的书，强烈推荐！
8564,371,847,14739,5.0,2024-12-23,这是我读过的最好的书之一。
8565,371,565,14740,4.5,2024-02-23,
8566,371,630,14744,3.5,2023-06-13,
8567,371,674,14745,4.5,2023-12-23,非常棒的书，强烈推荐！
8568,371,644,14747,4.5,2024-06-17,
8569,371,2,14748,5.0,2024-01-24,
8570,371,420,14750,5.0,2023-10-28,绝对的经典，每一页都很精彩。
8571,371,557,14751,3.5,2024-12-09,
8572,371,363,14752,3.5,2025-02-28,
8573,371,801,14755,5.0,2024-12-10,内容超出预期，值得一读。
8574,371,304,14756,4.0,2025-01-13,
8575,371,718,14758,3.0,2024-10-23,可以一读，但不要期望太高。
8576,371,113,14759,4.5,2025-02-05,
8577,371,802,14760,4.5,2023-12-29,
8578,371,673,14763,4.5,2025-02-21,
8579,371,602,14764,4.0,2025-01-20,
8580,371,237,14765,4.0,2023-12-13,
8581,371,323,14766,4.0,2024-10-17,
8582,371,163,14768,4.5,2024-05-30,这是我读过的最好的书之一。
8583,371,910,14769,4.5,2024-10-10,
8584,371,98,14770,3.5,2024-11-17,整体来说不错，有些章节特别精彩。
8585,371,514,14773,4.0,2023-06-08,观点很有趣，写作风格也不错。
8586,371,806,14774,4.5,2023-07-15,这本书改变了我的看法，太棒了。
8587,371,948,14778,5.0,2023-07-15,
8588,371,764,14779,4.5,2025-01-14,
8589,371,960,14781,4.0,2023-08-23,很好的一本书，内容充实。
8590,371,568,14782,4.5,2023-06-13,这本书改变了我的看法，太棒了。
8591,371,460,14783,4.0,2024-01-29,
8592,371,58,14787,4.0,2023-06-05,
8593,371,718,14788,3.0,2024-08-14,内容一般，不过有几个亮点。
8594,371,402,14792,5.0,2024-04-18,非常棒的书，强烈推荐！
8595,371,367,14793,5.0,2024-05-07,
8596,371,950,14794,3.0,2025-01-30,
8597,371,646,14795,4.5,2024-11-18,这本书改变了我的看法，太棒了。
8598,371,806,14796,4.0,2023-10-20,
8599,371,367,14797,4.0,2024-05-05,整体来说不错，有些章节特别精彩。
8600,371,915,14798,5.0,2023-08-26,非常棒的书，强烈推荐！
8601,371,676,14799,4.0,2025-01-30,
8602,371,968,14800,3.5,2023-09-08,
8603,371,480,14801,4.5,2024-01-08,
8604,371,496,14802,4.0,2024-10-15,
8605,371,898,14805,4.0,2023-12-17,
8606,371,851,14806,4.0,2024-02-05,很好的一本书，内容充实。
8607,371,290,14808,3.5,2024-01-17,
8608,371,432,14809,4.5,2025-01-04,
8609,371,323,14811,4.0,2025-02-15,
8610,371,219,14812,4.5,2023-09-06,内容超出预期，值得一读。
8611,371,199,14813,4.0,2023-09-11,
8612,371,265,14814,3.0,2024-04-22,
8613,371,269,14815,4.5,2024-03-27,
8614,371,896,14822,4.0,2025-02-20,
8615,371,690,14823,5.0,2024-08-20,
8616,371,752,14824,4.0,2024-07-12,
8617,371,871,14826,4.5,2023-06-20,内容超出预期，值得一读。
8618,371,804,14827,3.5,2023-08-03,
8619,371,300,14828,4.5,2025-01-16,
8620,371,743,14829,4.5,2024-06-16,
8621,371,871,14832,4.0,2024-04-23,
8622,371,608,14833,5.0,2024-05-01,
8623,371,748,14836,4.0,2023-07-14,
8624,371,424,14837,4.0,2025-02-02,
8625,371,401,14842,4.5,2023-11-09,内容超出预期，值得一读。
8626,372,865,14846,3.0,2022-08-13,可以一读，但不要期望太高。
8627,372,344,14847,3.0,2023-11-03,
8628,372,786,14848,3.0,2020-08-13,内容一般，不过有几个亮点。
8629,372,631,14849,3.0,2022-04-10,
8630,372,515,14851,3.0,2020-11-05,可以一读，但不要期望太高。
8631,372,861,14852,3.0,2021-04-16,
8632,372,374,14854,2.5,2022-02-02,
8633,372,374,14858,2.5,2020-07-17,
8634,372,292,14859,3.0,2024-11-24,部分内容有价值，但结构不太紧凑。
8635,372,903,14863,2.5,2022-10-27,
8636,372,824,14864,3.0,2021-10-11,内容一般，不过有几个亮点。
8637,372,937,14865,2.5,2022-09-04,
8638,372,512,14867,2.5,2020-08-13,
8639,373,395,14870,3.5,2024-09-01,
8640,373,234,14871,4.0,2024-08-02,
8641,373,986,14873,4.0,2025-02-15,推荐阅读，内容有深度。
8642,373,401,14874,5.0,2021-01-29,这是我读过的最好的书之一。
8643,373,924,14875,4.5,2021-04-04,内容超出预期，值得一读。
8644,373,976,14877,4.5,2024-12-17,
8645,373,461,14878,4.5,2022-07-14,
8646,373,711,14879,4.0,2022-01-17,
8647,373,594,14880,2.5,2021-12-08,
8648,373,247,14883,3.5,2023-11-24,
8649,373,955,14884,2.5,2022-12-21,
8650,373,374,14886,3.5,2023-07-13,
8651,373,263,14887,4.0,2024-06-30,
8652,373,523,14889,3.0,2020-10-13,
8653,373,567,14890,4.0,2023-11-19,
8654,373,347,14891,3.5,2023-01-17,整体来说不错，有些章节特别精彩。
8655,374,68,14892,3.5,2024-02-27,
8656,374,447,14895,4.0,2024-03-05,
8657,374,871,14896,4.5,2023-10-14,这本书改变了我的看法，太棒了。
8658,374,153,14899,4.0,2024-12-23,
8659,374,169,14900,4.5,2024-05-16,
8660,374,371,14902,3.5,2024-12-21,
8661,374,237,14904,3.5,2024-02-08,
8662,374,613,14906,3.5,2024-09-29,
8663,374,492,14907,3.0,2024-07-11,
8664,374,192,14908,3.5,2025-01-24,
8665,374,922,14909,3.5,2024-11-08,
8666,375,142,14912,3.5,2024-04-26,
8667,375,499,14915,4.0,2023-06-30,
8668,375,982,14916,4.0,2024-02-08,
8669,375,661,14919,4.0,2024-04-27,
8670,376,681,14920,4.0,2024-07-11,
8671,376,407,14921,3.5,2021-05-16,推荐阅读，内容有深度。
8672,376,845,14922,4.0,2024-08-19,
8673,377,210,14925,4.5,2022-07-22,这是我读过的最好的书之一。
8674,377,509,14926,4.0,2022-04-21,
8675,377,649,14927,4.5,2022-02-11,内容超出预期，值得一读。
8676,377,876,14929,4.5,2022-07-09,这是我读过的最好的书之一。
8677,378,541,14930,4.5,2023-04-04,
8678,378,903,14934,2.0,2023-07-30,
8679,378,283,14935,4.0,2024-07-04,观点很有趣，写作风格也不错。
8680,378,774,14937,4.0,2022-02-07,
8681,378,348,14938,4.0,2021-11-20,整体来说不错，有些章节特别精彩。
8682,378,937,14939,3.0,2021-11-04,
8683,378,668,14941,4.5,2024-10-28,
8684,379,572,14942,4.0,2025-02-15,
8685,379,380,14943,4.0,2023-10-13,
8686,379,281,14944,3.5,2024-11-07,观点很有趣，写作风格也不错。
8687,379,538,14946,4.0,2024-11-18,
8688,380,987,14947,3.5,2024-08-24,观点很有趣，写作风格也不错。
8689,380,909,14949,3.5,2025-02-05,这本书给了我很多启发，值得一读。
8690,380,129,14950,4.0,2023-08-30,
8691,380,467,14952,3.0,2022-08-25,
8692,380,376,14954,3.5,2025-01-03,
8693,380,756,14959,4.0,2024-01-03,
8694,380,895,14962,4.0,2024-02-09,
8695,380,376,14963,4.0,2024-03-08,整体来说不错，有些章节特别精彩。
8696,380,394,14966,3.0,2022-09-01,
8697,380,526,14971,3.0,2024-12-23,
8698,380,419,14972,2.5,2022-09-05,
8699,380,324,14973,3.0,2023-11-28,还可以，但有些部分比较枯燥。
8700,380,211,14975,3.0,2023-10-08,
8701,380,19,14978,3.5,2024-10-06,
8702,380,373,14979,3.5,2023-01-31,
8703,380,294,14982,3.5,2023-07-24,
8704,380,814,14983,3.0,2024-12-19,部分内容有价值，但结构不太紧凑。
8705,380,836,14984,3.5,2023-05-22,
8706,380,213,14986,3.5,2023-12-18,
8707,380,108,14987,3.5,2023-07-25,观点很有趣，写作风格也不错。
8708,380,379,14988,3.0,2023-06-24,
8709,380,701,14989,3.0,2022-08-28,
8710,380,484,14990,2.5,2023-04-08,
8711,380,368,14991,2.5,2024-11-13,
8712,380,182,14993,3.0,2022-07-20,还可以，但有些部分比较枯燥。
8713,380,119,14994,2.5,2022-07-18,有些见解很独特，但整体平平。
8714,380,151,14995,3.0,2023-04-16,内容一般，不过有几个亮点。
8715,380,984,14996,3.5,2023-06-20,整体来说不错，有些章节特别精彩。
8716,380,299,14997,3.0,2024-07-28,
8717,380,131,14998,2.5,2022-07-12,
8718,380,600,14999,2.5,2022-06-24,有些见解很独特，但整体平平。
8719,380,386,15004,3.0,2024-10-08,可以一读，但不要期望太高。
8720,380,678,15008,3.0,2024-09-19,
8721,380,424,15013,3.0,2025-01-09,
8722,380,201,15014,3.5,2022-09-18,
8723,380,470,15015,3.0,2022-07-26,
8724,380,339,15016,3.0,2023-01-20,
8725,380,96,15017,3.0,2024-05-20,可以一读，但不要期望太高。
8726,380,616,15018,3.5,2025-03-08,
8727,380,13,15019,3.0,2023-07-05,
8728,380,647,15025,4.0,2025-01-04,
8729,380,476,15026,3.0,2022-07-07,有些见解很独特，但整体平平。
8730,380,523,15028,4.5,2022-11-17,
8731,380,261,15030,2.5,2023-01-16,
8732,380,96,15031,4.0,2023-07-23,这本书给了我很多启发，值得一读。
8733,380,291,15036,3.0,2025-02-10,内容一般，不过有几个亮点。
8734,380,905,15037,2.0,2023-09-09,
8735,380,833,15040,2.5,2024-06-23,可以一读，但不要期望太高。
8736,380,833,15048,3.0,2022-09-17,
8737,380,211,15052,3.5,2024-11-24,
8738,380,140,15053,3.5,2024-09-15,
8739,380,649,15054,3.5,2023-10-18,
8740,380,220,15055,4.0,2024-12-25,观点很有趣，写作风格也不错。
8741,380,127,15056,3.0,2024-12-16,
8742,380,759,15057,3.5,2022-09-26,
8743,380,500,15060,3.0,2023-03-18,有些见解很独特，但整体平平。
8744,380,299,15061,3.0,2024-03-27,内容一般，不过有几个亮点。
8745,380,37,15062,3.5,2023-01-15,很好的一本书，内容充实。
8746,380,793,15063,3.0,2024-02-18,可以一读，但不要期望太高。
8747,380,704,15064,3.5,2022-07-12,
8748,380,407,15065,2.5,2023-12-29,
8749,380,627,15067,3.5,2024-01-12,很好的一本书，内容充实。
8750,380,178,15068,3.5,2022-09-07,
8751,380,953,15069,3.5,2022-10-24,
8752,380,540,15070,3.5,2023-01-23,
8753,380,881,15071,4.5,2023-01-09,
8754,380,732,15078,3.0,2024-10-09,部分内容有价值，但结构不太紧凑。
8755,380,616,15079,3.0,2022-12-14,有些见解很独特，但整体平平。
8756,380,853,15083,3.0,2022-08-14,
8757,380,853,15084,3.0,2024-04-08,有些见解很独特，但整体平平。
8758,380,898,15086,3.0,2022-12-11,
8759,380,672,15087,4.0,2022-11-24,
8760,380,827,15088,3.0,2024-12-22,可以一读，但不要期望太高。
8761,380,378,15090,3.0,2022-07-26,内容一般，不过有几个亮点。
8762,380,983,15091,3.5,2022-11-09,
8763,381,861,15094,4.5,2023-12-26,
8764,381,532,15096,4.5,2023-05-29,
8765,381,988,15097,3.0,2024-10-12,还可以，但有些部分比较枯燥。
8766,381,954,15099,4.5,2023-01-06,
8767,381,66,15100,4.0,2025-01-26,推荐阅读，内容有深度。
8768,381,504,15101,4.5,2023-02-06,绝对的经典，每一页都很精彩。
8769,381,517,15102,5.0,2023-09-06,
8770,381,534,15106,4.0,2024-12-07,
8771,381,324,15107,4.0,2024-08-10,
8772,381,778,15109,4.0,2024-07-07,
8773,381,315,15110,3.0,2023-10-07,部分内容有价值，但结构不太紧凑。
8774,381,394,15111,3.0,2023-04-20,
8775,381,295,15112,3.5,2023-05-20,
8776,381,81,15113,4.0,2023-06-02,
8777,381,916,15114,4.0,2024-05-11,观点很有趣，写作风格也不错。
8778,381,315,15115,3.5,2023-06-27,这本书给了我很多启发，值得一读。
8779,381,716,15116,3.0,2023-05-16,内容一般，不过有几个亮点。
8780,381,536,15118,4.0,2024-06-18,
8781,381,674,15120,4.0,2024-06-03,
8782,382,818,15121,4.5,2022-06-23,
8783,382,614,15122,4.5,2024-06-22,
8784,382,972,15125,4.0,2024-11-13,
8785,382,61,15126,4.0,2023-04-20,
8786,382,241,15127,4.5,2023-06-29,这是我读过的最好的书之一。
8787,382,309,15128,4.5,2023-03-20,这本书改变了我的看法，太棒了。
8788,382,63,15129,3.5,2023-08-29,整体来说不错，有些章节特别精彩。
8789,382,73,15130,4.0,2022-05-09,
8790,382,194,15131,5.0,2022-08-26,
8791,382,688,15132,4.5,2025-01-28,
8792,382,612,15134,4.0,2024-02-21,
8793,382,153,15137,4.0,2024-01-21,推荐阅读，内容有深度。
8794,382,525,15138,4.0,2024-03-04,
8795,382,676,15140,4.5,2022-04-13,
8796,382,122,15141,4.5,2022-08-30,
8797,382,262,15142,4.0,2022-06-18,
8798,382,227,15143,4.0,2024-09-22,
8799,382,708,15144,4.0,2022-11-02,
8800,382,50,15145,4.0,2023-11-03,
8801,382,457,15147,4.0,2022-02-20,
8802,382,645,15148,4.0,2024-01-07,
8803,382,787,15149,4.5,2022-11-01,
8804,382,503,15150,3.5,2024-03-18,观点很有趣，写作风格也不错。
8805,383,322,15151,4.0,2022-11-25,
8806,383,506,15153,3.0,2025-02-10,
8807,383,796,15159,4.5,2023-05-13,
8808,383,877,15161,4.5,2023-01-16,
8809,383,81,15163,4.0,2022-12-24,
8810,383,849,15164,4.5,2023-03-21,
8811,383,91,15165,4.0,2023-03-07,
8812,383,221,15166,4.5,2023-11-24,
8813,383,361,15167,4.0,2022-10-19,
8814,383,627,15168,4.5,2024-07-05,
8815,383,763,15170,5.0,2023-03-06,
8816,383,354,15172,4.5,2023-08-12,
8817,383,499,15177,5.0,2024-12-02,
8818,383,710,15179,4.5,2022-06-23,
8819,383,463,15181,4.5,2024-03-04,
8820,384,695,15187,3.5,2023-03-05,整体来说不错，有些章节特别精彩。
8821,384,801,15188,3.5,2024-10-02,
8822,384,116,15191,3.5,2023-05-09,观点很有趣，写作风格也不错。
8823,384,493,15192,4.5,2024-04-27,
8824,384,660,15193,2.5,2023-09-29,有些见解很独特，但整体平平。
8825,384,396,15195,3.5,2023-07-02,
8826,384,435,15196,4.0,2021-10-31,
8827,384,830,15198,4.0,2024-11-27,这本书给了我很多启发，值得一读。
8828,384,21,15199,4.0,2023-12-08,观点很有趣，写作风格也不错。
8829,384,970,15200,3.0,2024-12-07,
8830,384,440,15202,4.0,2023-06-06,
8831,384,687,15203,2.0,2024-09-02,
8832,384,193,15205,4.5,2022-02-27,
8833,384,701,15207,5.0,2023-05-29,
8834,384,984,15208,4.5,2022-08-08,
8835,384,704,15209,3.5,2024-11-21,这本书给了我很多启发，值得一读。
8836,384,557,15210,2.0,2024-11-26,
8837,384,794,15212,4.0,2022-08-23,
8838,384,467,15217,4.0,2025-01-02,
8839,384,523,15218,4.0,2024-03-14,
8840,384,476,15219,4.0,2023-01-12,
8841,384,10,15220,3.5,2022-06-05,
8842,384,832,15222,3.5,2022-08-26,
8843,384,760,15225,3.5,2021-05-20,很好的一本书，内容充实。
8844,384,627,15228,4.5,2021-08-04,
8845,384,895,15229,4.0,2024-09-11,
8846,384,328,15230,4.0,2023-12-05,
8847,384,564,15231,4.0,2022-04-08,
8848,384,756,15234,4.0,2021-09-25,
8849,384,863,15236,3.5,2024-02-19,
8850,384,303,15237,2.5,2024-02-05,
8851,384,470,15238,3.5,2023-10-28,
8852,384,390,15239,4.5,2024-04-20,
8853,384,786,15240,4.0,2022-07-26,
8854,384,397,15241,5.0,2024-11-26,
8855,384,859,15243,3.5,2024-06-11,
8856,384,790,15244,3.5,2022-04-19,
8857,384,882,15245,3.5,2024-06-06,
8858,384,973,15247,3.5,2022-11-23,推荐阅读，内容有深度。
8859,384,315,15248,3.5,2024-06-18,
8860,384,620,15250,3.5,2024-08-11,
8861,384,881,15251,4.5,2021-07-15,非常棒的书，强烈推荐！
8862,384,490,15253,3.5,2023-05-07,
8863,384,208,15255,2.5,2020-09-13,还可以，但有些部分比较枯燥。
8864,384,362,15256,4.5,2021-10-19,
8865,384,270,15257,5.0,2024-11-03,
8866,384,524,15258,3.5,2021-09-19,
8867,384,197,15259,2.0,2021-04-04,
8868,384,523,15261,3.5,2022-02-18,
8869,384,288,15262,3.5,2021-02-19,
8870,384,525,15263,3.0,2024-03-21,
8871,384,927,15264,4.0,2022-04-30,
8872,384,881,15267,4.0,2023-07-02,
8873,384,151,15271,4.0,2022-02-27,
8874,384,695,15272,3.5,2023-09-28,
8875,384,295,15273,4.5,2021-11-15,这本书改变了我的看法，太棒了。
8876,384,640,15274,3.5,2023-07-14,
8877,384,236,15276,4.0,2023-12-24,
8878,384,818,15277,4.0,2023-07-22,
8879,384,237,15278,4.5,2023-10-09,
8880,384,564,15281,3.5,2022-01-23,
8881,384,672,15282,3.0,2021-05-25,
8882,384,863,15283,4.0,2024-08-30,
8883,384,987,15286,3.5,2022-10-06,
8884,384,840,15287,1.5,2023-08-17,
8885,384,163,15289,4.5,2023-07-14,
8886,384,13,15290,3.0,2020-12-26,
8887,384,320,15291,4.0,2022-09-24,观点很有趣，写作风格也不错。
8888,384,194,15293,5.0,2022-06-01,
8889,384,402,15294,4.5,2020-11-19,
8890,384,957,15295,3.0,2023-03-13,
8891,384,522,15296,2.0,2020-10-17,
8892,384,914,15298,2.0,2024-07-31,
8893,384,919,15300,4.0,2023-01-08,
8894,384,123,15302,3.5,2024-01-30,
8895,384,709,15303,4.0,2022-01-01,
8896,384,531,15304,3.5,2023-01-16,
8897,384,416,15305,4.5,2023-02-28,
8898,384,69,15308,5.0,2022-02-13,这本书改变了我的看法，太棒了。
8899,384,19,15309,3.5,2024-06-13,
8900,384,676,15310,5.0,2022-05-30,内容超出预期，值得一读。
8901,384,771,15311,3.5,2021-01-09,整体来说不错，有些章节特别精彩。
8902,384,504,15312,3.0,2021-12-25,部分内容有价值，但结构不太紧凑。
8903,384,574,15314,3.0,2022-03-19,内容一般，不过有几个亮点。
8904,384,614,15316,4.0,2021-06-18,
8905,384,201,15317,3.5,2021-07-05,
8906,384,687,15318,1.5,2021-05-13,
8907,384,345,15319,3.5,2021-06-18,
8908,384,627,15320,4.0,2022-11-25,很好的一本书，内容充实。
8909,384,732,15322,5.0,2024-08-04,
8910,384,105,15325,5.0,2024-02-26,
8911,384,873,15327,4.0,2020-09-14,
8912,384,235,15328,3.5,2023-11-13,推荐阅读，内容有深度。
8913,385,275,15330,4.0,2024-10-16,
8914,385,544,15331,3.5,2024-09-02,
8915,385,812,15333,5.0,2023-12-22,
8916,385,870,15334,4.5,2024-07-18,
8917,385,214,15336,4.0,2024-01-22,
8918,385,403,15337,4.0,2024-11-06,整体来说不错，有些章节特别精彩。
8919,385,712,15340,4.5,2024-05-26,
8920,385,626,15344,4.5,2024-10-15,
8921,385,438,15356,5.0,2023-06-19,非常棒的书，强烈推荐！
8922,385,607,15357,4.5,2024-01-19,绝对的经典，每一页都很精彩。
8923,386,598,15358,4.5,2023-12-26,
8924,386,83,15360,4.0,2023-07-03,
8925,386,299,15361,3.5,2024-07-07,
8926,386,195,15363,4.5,2024-09-02,
8927,386,58,15365,4.0,2023-09-25,
8928,386,739,15368,3.0,2024-01-18,
8929,386,865,15369,4.0,2024-12-12,
8930,386,290,15370,3.5,2023-04-08,
8931,386,300,15372,4.0,2023-11-19,
8932,386,432,15373,4.0,2024-07-29,观点很有趣，写作风格也不错。
8933,386,336,15374,3.5,2025-02-18,观点很有趣，写作风格也不错。
8934,386,910,15375,4.0,2023-10-10,
8935,386,630,15376,3.0,2024-07-26,
8936,386,604,15379,4.0,2024-03-07,
8937,386,224,15381,4.0,2024-04-17,
8938,386,437,15382,3.5,2024-02-15,
8939,386,419,15383,2.0,2024-08-20,失望，与描述的不符。
8940,386,545,15384,3.5,2024-12-04,
8941,386,856,15385,3.0,2023-12-20,部分内容有价值，但结构不太紧凑。
8942,386,289,15387,4.0,2024-02-06,
8943,386,216,15391,3.5,2024-09-30,推荐阅读，内容有深度。
8944,386,547,15392,2.5,2024-03-09,部分内容有价值，但结构不太紧凑。
8945,386,74,15393,3.5,2023-09-14,
8946,386,542,15394,4.0,2024-03-02,整体来说不错，有些章节特别精彩。
8947,387,748,15395,3.5,2025-02-06,观点很有趣，写作风格也不错。
8948,387,803,15396,3.5,2024-10-11,推荐阅读，内容有深度。
8949,387,825,15397,3.0,2023-11-20,还可以，但有些部分比较枯燥。
8950,387,121,15398,3.5,2023-04-17,观点很有趣，写作风格也不错。
8951,387,430,15399,3.5,2024-11-13,
8952,387,40,15402,3.0,2024-04-27,
8953,387,898,15403,2.0,2023-02-18,
8954,387,360,15405,3.0,2023-04-12,部分内容有价值，但结构不太紧凑。
8955,387,730,15410,2.5,2024-08-06,还可以，但有些部分比较枯燥。
8956,387,273,15411,1.5,2024-03-14,
8957,387,782,15413,3.5,2025-01-11,观点很有趣，写作风格也不错。
8958,387,994,15415,3.0,2024-04-17,有些见解很独特，但整体平平。
8959,387,690,15418,3.5,2024-07-10,
8960,388,603,15421,3.5,2022-04-28,
8961,388,732,15422,4.0,2024-07-26,
8962,388,322,15423,4.0,2024-02-09,
8963,388,813,15424,5.0,2024-11-11,这是我读过的最好的书之一。
8964,388,292,15425,3.0,2022-02-27,
8965,388,839,15426,5.0,2023-06-27,非常棒的书，强烈推荐！
8966,388,942,15428,3.5,2024-10-27,
8967,388,315,15429,4.0,2024-02-01,
8968,388,311,15430,3.0,2023-12-11,
8969,389,533,15431,5.0,2023-12-01,
8970,389,722,15433,4.0,2024-03-05,
8971,389,202,15436,3.5,2025-02-05,
8972,389,796,15438,3.5,2024-02-19,
8973,389,55,15439,4.0,2025-02-06,
8974,389,810,15441,4.0,2024-04-17,
8975,389,981,15442,3.0,2024-03-12,
8976,389,703,15443,3.0,2024-09-30,还可以，但有些部分比较枯燥。
8977,389,210,15444,4.0,2024-01-05,这本书给了我很多启发，值得一读。
8978,389,753,15445,4.0,2024-11-28,观点很有趣，写作风格也不错。
8979,389,273,15446,2.5,2024-04-19,
8980,389,927,15449,2.0,2024-06-15,内容比较薄弱，不太推荐。
8981,389,421,15452,4.0,2024-04-27,观点很有趣，写作风格也不错。
8982,389,828,15453,3.5,2025-01-04,
8983,389,343,15456,3.0,2024-02-09,
8984,389,282,15457,4.0,2024-06-09,
8985,389,666,15458,5.0,2024-09-27,这本书改变了我的看法，太棒了。
8986,389,298,15459,4.5,2024-12-01,
8987,389,433,15461,4.0,2023-12-14,
8988,389,205,15462,4.5,2024-11-22,
8989,389,610,15463,4.0,2023-12-09,很好的一本书，内容充实。
8990,389,958,15464,4.5,2025-01-09,
8991,389,993,15465,4.0,2024-08-28,
8992,389,733,15466,3.5,2025-01-23,很好的一本书，内容充实。
8993,389,414,15469,4.0,2024-06-28,整体来说不错，有些章节特别精彩。
8994,389,370,15470,4.5,2024-02-07,内容超出预期，值得一读。
8995,389,894,15471,4.0,2024-03-14,
8996,389,580,15473,3.5,2024-10-03,
8997,390,460,15477,3.0,2024-03-30,
8998,390,139,15478,5.0,2024-03-20,内容超出预期，值得一读。
8999,390,471,15482,3.0,2022-11-20,还可以，但有些部分比较枯燥。
9000,390,232,15483,2.5,2022-05-04,
9001,390,552,15484,3.5,2022-07-15,
9002,390,406,15485,4.0,2021-10-12,这本书给了我很多启发，值得一读。
9003,390,159,15486,4.0,2025-03-03,很好的一本书，内容充实。
9004,390,892,15488,4.0,2021-12-06,
9005,390,767,15490,3.5,2024-05-07,整体来说不错，有些章节特别精彩。
9006,390,32,15491,3.0,2021-10-24,
9007,390,113,15492,3.5,2024-10-23,
9008,390,669,15494,3.5,2022-02-19,
9009,390,556,15495,3.5,2023-06-26,
9010,390,430,15496,2.5,2022-02-11,
9011,390,429,15497,3.0,2024-06-17,
9012,390,421,15499,3.0,2024-10-28,
9013,390,123,15500,3.0,2021-11-09,
9014,390,896,15503,2.0,2024-07-19,
9015,390,245,15504,2.0,2024-12-07,内容比较薄弱，不太推荐。
9016,390,86,15506,4.0,2024-01-12,推荐阅读，内容有深度。
9017,391,307,15510,4.5,2024-01-31,这是我读过的最好的书之一。
9018,391,471,15515,2.5,2023-10-15,
9019,391,574,15519,5.0,2023-02-08,
9020,391,215,15523,4.0,2023-10-08,很好的一本书，内容充实。
9021,391,462,15525,4.0,2023-05-28,
9022,391,411,15526,4.0,2024-04-11,
9023,391,530,15528,5.0,2023-01-03,
9024,391,926,15529,5.0,2023-05-05,
9025,391,639,15533,3.0,2022-05-30,
9026,391,67,15534,2.5,2022-02-24,
9027,391,999,15536,3.5,2024-07-23,
9028,391,122,15537,3.0,2023-01-19,还可以，但有些部分比较枯燥。
9029,391,348,15538,4.0,2022-07-06,推荐阅读，内容有深度。
9030,391,624,15539,3.0,2022-04-12,还可以，但有些部分比较枯燥。
9031,391,693,15545,4.0,2021-09-10,这本书给了我很多启发，值得一读。
9032,391,288,15548,3.0,2021-11-06,
9033,391,290,15549,3.5,2025-02-04,
9034,391,889,15551,5.0,2021-10-18,
9035,391,587,15552,3.5,2022-06-02,
9036,391,822,15553,3.0,2024-03-07,
9037,391,596,15555,3.5,2025-02-24,
9038,391,74,15556,3.5,2023-10-06,整体来说不错，有些章节特别精彩。
9039,391,235,15561,3.0,2022-09-29,
9040,392,797,15563,4.5,2021-03-13,内容超出预期，值得一读。
9041,392,185,15564,3.5,2023-01-12,
9042,392,817,15565,4.5,2021-11-25,非常棒的书，强烈推荐！
9043,392,283,15566,3.5,2024-12-03,
9044,392,236,15568,3.0,2023-11-16,
9045,392,100,15569,4.5,2022-08-31,
9046,392,357,15570,3.5,2025-03-08,推荐阅读，内容有深度。
9047,392,666,15571,4.0,2020-10-09,推荐阅读，内容有深度。
9048,392,831,15572,4.5,2021-06-15,
9049,392,298,15574,3.0,2023-10-29,
9050,392,413,15575,3.5,2023-09-18,整体来说不错，有些章节特别精彩。
9051,392,290,15576,4.0,2025-01-04,
9052,392,710,15578,3.5,2021-09-26,
9053,392,143,15579,2.5,2023-01-23,
9054,392,156,15582,3.5,2022-12-13,
9055,393,242,15584,3.0,2024-12-22,
9056,393,65,15586,4.0,2024-11-28,
9057,393,574,15587,4.0,2024-09-23,
9058,394,587,15589,4.5,2021-09-08,
9059,394,870,15591,2.5,2023-11-09,
9060,394,749,15592,2.0,2022-05-14,
9061,394,851,15593,4.0,2023-09-03,
9062,394,675,15595,3.5,2023-05-01,观点很有趣，写作风格也不错。
9063,394,677,15596,3.0,2022-03-30,内容一般，不过有几个亮点。
9064,394,816,15597,3.0,2024-12-14,有些见解很独特，但整体平平。
9065,394,932,15600,2.5,2024-09-06,
9066,394,826,15601,3.0,2022-08-07,
9067,394,596,15602,3.5,2025-02-25,
9068,394,411,15603,3.0,2024-03-27,
9069,394,111,15605,3.5,2024-03-30,
9070,394,590,15606,3.5,2023-12-12,
9071,395,957,15612,3.5,2023-12-04,
9072,395,60,15613,2.5,2024-06-03,
9073,395,389,15614,2.5,2024-08-09,内容一般，不过有几个亮点。
9074,395,877,15616,5.0,2024-02-15,
